date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:56	2085/2085	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2016:39:10%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/dataTables.bootstrap4.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:51:56	130997/130997	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2016:36:58%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw9.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw9.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:51:57	13031/13031	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2016:39:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/dataTables.responsive.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/dataTables.responsive.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:51:57	1246/1246	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2016:40:12%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/responsive.bootstrap.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/responsive.bootstrap.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:51:58	764/764	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2019%20Feb%202019%2012:10:00%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/data-table.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/data-table.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:51:58	111057/111057	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2016:36:38%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw10.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw10.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:52:00	23601/23601	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Jul%202017%2018:11:48%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/masonry.pkgd.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/masonry.pkgd.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/gallery.html)
12:52:01	729/729	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2018:32:26%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/masonary.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/masonary.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/gallery.html)
12:52:05	447570/447570	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2016:36:54%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/jquery.dataTables.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/data-table/js/jquery.dataTables.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/profile.html)
12:52:09	15957/15957	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Feb%202019%2013:10:18%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/image-attach.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/image-attach.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/read-mail.html)
12:52:28	195138/195138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2015:09:18%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw2.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw2.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/gallery.html)
12:52:31	638438/638438	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20Jan%202019%2010:23:12%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ck-editor/js/ckeditor.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ck-editor/js/ckeditor.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/compose.html)
12:52:33	1237/1237	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2026%20Jul%202021%2007:22:33%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/images/blog/post-1.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/images/blog/post-1.95.delayed	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cards.html)
12:52:39	35977/35977	---M--	200	added ('OK')	image/jpeg	date:Thu,%2003%20May%202018%2018:21:22%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/team/member1.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/team/member1.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cards.html)
12:52:56	290991/290991	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2013:39:12%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/blog-listing/03.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/blog-listing/03.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cards.html)
12:53:06	230378/230378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jun%202018%2013:40:38%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/blog-listing/04.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/blog-listing/04.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cards.html)
12:53:07	163922/163922	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2013:16:26%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide1.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide1.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/carousel.html)
12:53:08	6454/6454	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20Jun%202018%2015:54:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/toastr/css/toastr.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/toastr/css/toastr.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/toastr.html)
12:53:09	5251/5251	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2015%20Jun%202018%2015:54:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/toastr/js/toastr.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/toastr/js/toastr.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/toastr.html)
12:53:10	4405/4405	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Feb%202019%2015:46:52%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/toastr.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/toastr.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/toastr.html)
12:53:10	27093/27093	---M-Z	200	added ('OK')	text/css	date:Mon,%2004%20Feb%202019%2017:26:14%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/sweetalert2/css/sweetalert2.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/sweetalert2/css/sweetalert2.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/sweet-alert.html)
12:53:13	64943/64943	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2017:26:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/sweetalert2/js/sweetalert2.all.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/sweetalert2/js/sweetalert2.all.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/sweet-alert.html)
12:53:14	6085/6085	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2018:32:48%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/sweet-alert.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/sweet-alert.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/sweet-alert.html)
12:53:14	3738/3738	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Jan%202019%2022:29:48%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/cropper/css/cropper.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/cropper/css/cropper.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cropper.html)
12:53:15	496235/496235	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20May%202018%2015:26:58%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw6.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/portfolio/bw6.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/gallery.html)
12:53:16	1145/1145	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2019:02:52%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/cropper.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/cropper.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cropper.html)
12:53:16	35983/35983	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Jan%202019%2022:29:48%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/cropper/js/cropper.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/cropper/js/cropper.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/cropper.html)
12:53:17	11742/11742	---M-Z	200	added ('OK')	text/css	date:Fri,%2002%20Jun%202017%2008:29:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/css/hopscotch.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/css/hopscotch.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/app-tour.html)
12:53:18	1324/1324	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Mar%202019%2019:01:14%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/hop-scotch.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/hop-scotch.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/app-tour.html)
12:53:18	22362/22362	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2002%20Jun%202017%2008:29:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/js/hopscotch.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/hop-scotch/js/hopscotch.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/app-tour.html)
12:53:18	7795/7795	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Feb%202019%2019:33:32%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/css/ladda-themeless.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/css/ladda-themeless.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/ladda-button.html)
12:53:19	4098/4098	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Feb%202019%2019:34:40%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/spin.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/spin.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/ladda-button.html)
12:53:19	654/654	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Feb%202019%2019:33:52%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/ladda.jquery.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/ladda.jquery.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/ladda-button.html)
12:53:20	5040/5040	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Feb%202019%2019:34:26%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/ladda.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ladda-button/js/ladda.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/ladda-button.html)
12:53:20	763/763	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2005%20Feb%202019%2020:33:34%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/ladda-button.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/ladda-button.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/ladda-button.html)
12:53:20	12587/12587	---M-Z	200	added ('OK')	text/css	date:Fri,%2006%20Jul%202018%2002:20:30%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/dropzone/css/dropzone.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/dropzone/css/dropzone.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/dropzone.html)
12:53:21	1864/1864	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Feb%202019%2011:48:44%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/dropzone.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/dropzone.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/dropzone.html)
12:53:22	8584/8584	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2008:23:46%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/google-maps.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/google-maps.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/google-maps.html)
12:53:23	1802/1802	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Feb%202019%2018:11:02%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/css/jsgrid.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/css/jsgrid.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/js-grid.html)
12:53:24	33450/33450	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20Feb%202019%2018:11:34%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/css/jsgrid-theme.min.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/css/jsgrid-theme.min.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/js-grid.html)
12:53:27	121518/121518	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2006%20Jul%202018%2002:20:30%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/dropzone/js/dropzone.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/dropzone/js/dropzone.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/dropzone.html)
12:53:27	37211/37211	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2018:09:58%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/js/jsgrid.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/js-grid/js/jsgrid.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/js-grid.html)
12:53:27	149380/149380	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2013:20:04%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide3.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide3.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/carousel.html)
12:53:27	211872/211872	---M--	200	added ('OK')	image/jpeg	date:Mon,%2011%20Feb%202019%2013:19:04%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide2.jpg	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/images/slider/slide2.jpg	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/carousel.html)
12:53:28	5098/5098	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2018:03:02%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/js-grid.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/js-grid.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/js-grid.html)
12:53:28	21985/21985	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20Feb%202019%2018:03:18%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/jsGrid-db.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/jsGrid-db.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/js-grid.html)
12:53:29	2404/2404	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Feb%202019%2013:48:44%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/code-editor.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/code-editor.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/form-basic.html)
12:53:30	15455/15455	---M-Z	200	added ('OK')	text/css	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/text-editor.html)
12:53:32	44914/44914	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/tinymce/js/themes/modern/theme.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/tinymce/js/themes/modern/theme.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/text-editor.html)
12:53:32	1957/1957	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2006%20Feb%202019%2012:56:50%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/editors.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/editors.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/text-editor.html)
12:53:33	7702/7702	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Feb%202019%2013:38:26%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/chart-js.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/chart-js.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/chart-js.html)
12:53:36	102813/102813	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/summernote/dist/summernote-bs4.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/text-editor.html)
12:53:37	372100/372100	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2022%20Sep%202018%2023:53:28%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ace-editors/ace-builds/src-min/ace.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/ace-editors/ace-builds/src-min/ace.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/form-basic.html)
12:53:38	4710/4710	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Feb%202019%2013:53:12%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/morris-js.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/morris-js.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/morris-charts.html)
12:53:38	92631/92631	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2022:25:10%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/morris-bundle/raphael.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/morris-bundle/raphael.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/morris-charts.html)
12:53:38	73551/73551	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Feb%202019%2013:47:32%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/morris-bundle/morris.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/morris-bundle/morris.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/morris-charts.html)
12:53:39	3050/3050	---M-Z	200	added ('OK')	text/css	date:Sat,%2009%20Feb%202019%2020:35:16%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/c3.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/c3.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/c3-chart.html)
12:53:40	10527/10527	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2028%20Feb%202019%2013:28:44%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/C3chart-js.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/C3chart-js.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/c3-chart.html)
12:53:41	11883/11883	---M-Z	200	added ('OK')	text/css	date:Thu,%2028%20Feb%202019%2013:55:42%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/chartist-bundle/chartist.css	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/chartist-bundle/chartist.css	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/chartist.html)
12:53:43	40214/40214	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2022:25:10%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/chartist-bundle/chartist.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/chartist-bundle/chartist.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/chartist.html)
12:53:44	16825/16825	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2009%20Feb%202019%2020:40:16%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/chartist.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/init/chartist.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/chartist.html)
12:53:45	186986/186986	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2022:25:10%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/c3.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/vendors/charts/c3charts/c3.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/c3-chart.html)
12:53:47	19191/19191	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2021%20Dec%202018%2019:55:54%20GMT	http://rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/popper.min.js	C:/My%20Web%20Sites/adminpannel/rtsolutionz.com/vizzstudio/demo-falr/falr/assets/js/popper.min.js	(from http://rtsolutionz.com/vizzstudio/demo-falr/falr/dark-theme/full-calendar.html)
